Age,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Female,Male,Age Group,Interaction Frequency
62.0,5.0,4.0,205.0,19.0,1.0,1,0,3,2
42.0,1.0,11.0,718.88,9.0,0.0,1,0,2,1
59.0,8.0,6.0,283.9,28.0,1.0,0,1,2,2
50.0,2.0,11.0,539.34,2.0,0.0,0,1,2,0
30.0,2.0,7.0,280.22,6.0,1.0,1,0,1,0
44.0,2.0,9.0,964.88,10.0,0.0,0,1,2,1
29.0,3.0,25.0,299.0,18.0,1.0,1,0,1,2
22.0,6.0,10.0,452.0,3.0,1.0,1,0,0,0
34.0,9.0,16.0,648.0,17.0,1.0,0,1,1,2
24.0,9.0,22.0,227.0,29.0,1.0,1,0,0,2
42.0,2.0,1.0,977.27,16.0,0.0,0,1,2,2
34.0,6.0,28.0,197.0,25.0,1.0,0,1,1,2
18.0,8.0,19.0,658.0,29.0,1.0,1,0,0,2
58.0,7.0,27.0,419.0,5.0,1.0,0,1,2,0
52.0,3.0,12.0,868.0,14.0,0.0,1,0,2,1
46.0,8.0,16.0,583.0,1.0,1.0,0,1,2,0
22.0,2.0,23.0,586.0,21.0,1.0,0,1,0,2
54.0,6.0,18.0,408.0,16.0,1.0,1,0,2,2
25.0,3.0,17.0,317.0,2.0,1.0,0,1,1,0
44.0,2.0,5.0,715.11,25.0,0.0,0,1,2,2
32.0,3.0,16.0,947.53,18.0,0.0,0,1,1,2
40.0,7.0,10.0,227.97,13.0,1.0,1,0,2,1
27.0,7.0,30.0,898.0,5.0,1.0,1,0,1,0
56.0,2.0,29.0,996.0,10.0,0.0,0,1,2,1
44.0,10.0,16.0,425.0,14.0,1.0,0,1,2,1
50.0,1.0,13.0,826.58,1.0,0.0,1,0,2,0
62.0,0.0,5.0,886.0,4.0,1.0,1,0,3,0
60.0,9.0,1.0,938.0,27.0,1.0,0,1,3,2
58.0,3.0,7.0,490.0,7.0,1.0,0,1,2,0
64.0,1.0,16.0,496.0,14.0,1.0,1,0,3,1
41.0,3.0,11.0,765.04,20.0,0.0,0,1,2,2
58.0,7.0,21.0,804.0,4.0,1.0,0,1,2,0
55.0,0.0,8.0,913.81,12.0,1.0,1,0,2,1
47.0,0.0,7.0,814.56,10.0,0.0,0,1,2,1
45.0,2.0,6.0,620.69,21.0,0.0,0,1,2,2
41.0,4.0,6.0,928.26,18.0,0.0,0,1,2,2
39.0,0.0,9.0,417.0,19.0,1.0,0,1,1,2
62.0,0.0,5.0,393.0,8.0,1.0,1,0,3,1
26.0,3.0,9.0,217.0,16.0,1.0,1,0,1,2
35.0,0.0,15.0,682.01,25.0,0.0,0,1,1,2
40.0,6.0,24.0,506.38,14.0,1.0,0,1,2,1
20.0,1.0,10.0,137.0,5.0,0.0,1,0,0,0
55.0,6.0,8.0,451.87,29.0,1.0,1,0,2,2
25.0,1.0,0.0,542.0,15.0,1.0,0,1,1,1
25.0,0.0,14.0,814.85,6.0,0.0,0,1,1,0
34.0,0.0,6.0,715.08,9.0,0.0,1,0,1,1
56.0,9.0,12.0,708.0,20.0,1.0,1,0,2,2
39.0,4.0,26.0,526.0,17.0,1.0,0,1,1,2
34.0,8.0,21.0,679.0,20.0,1.0,1,0,1,2
21.0,0.0,20.0,791.22,16.0,0.0,0,1,0,2
39.0,0.0,7.0,637.72,7.0,1.0,1,0,1,0
31.0,5.0,1.0,532.0,19.0,1.0,1,0,1,2
38.0,6.0,14.0,258.0,23.0,1.0,1,0,1,2
65.0,1.0,0.0,335.0,14.0,1.0,0,1,3,1
28.0,3.0,6.0,504.0,26.0,1.0,0,1,1,2
62.0,6.0,4.0,191.0,3.0,1.0,0,1,3,0
18.0,9.0,27.0,333.0,25.0,1.0,1,0,0,2
40.0,4.0,13.0,978.88,20.0,0.0,0,1,2,2
34.0,1.0,17.0,721.0,26.0,0.0,0,1,1,2
32.0,3.0,7.0,797.64,4.0,0.0,0,1,1,0
21.0,3.0,5.0,413.0,10.0,1.0,0,1,0,1
43.0,3.0,3.0,736.0,20.0,0.0,0,1,2,2
50.0,2.0,5.0,833.0,29.0,0.0,0,1,2,2
28.0,10.0,4.0,747.0,30.0,1.0,0,1,1,2
26.0,2.0,22.0,453.0,15.0,0.0,0,1,1,1
34.0,3.0,13.0,903.31,6.0,0.0,0,1,1,0
22.0,2.0,17.0,283.72,6.0,1.0,1,0,0,0
19.0,1.0,19.0,685.3,9.0,0.0,1,0,0,1
49.0,0.0,10.0,631.74,8.0,0.0,0,1,2,1
46.0,7.0,22.0,369.0,24.0,1.0,0,1,2,2
50.0,2.0,0.0,547.22,12.0,0.0,1,0,2,1
55.0,8.0,28.0,405.0,12.0,1.0,1,0,2,1
54.0,7.0,24.0,662.0,6.0,1.0,0,1,2,0
57.0,7.0,9.0,487.0,1.0,1.0,1,0,2,0
36.0,9.0,15.0,108.62,4.0,1.0,1,0,1,0
21.0,0.0,11.0,575.08,5.0,0.0,0,1,0,0
50.0,9.0,13.0,601.0,3.0,0.0,1,0,2,0
39.0,3.0,9.0,728.05,30.0,0.0,0,1,1,2
41.0,1.0,19.0,520.76,19.0,0.0,0,1,2,2
42.0,7.0,13.0,747.19,28.0,1.0,1,0,2,2
19.0,7.0,24.0,949.0,24.0,1.0,0,1,0,2
40.0,1.0,9.0,604.0,8.0,0.0,1,0,2,1
52.0,8.0,20.0,850.0,19.0,1.0,0,1,2,2
26.0,9.0,27.0,816.24,2.0,1.0,1,0,1,0
38.0,6.0,24.0,767.0,3.0,1.0,1,0,1,0
24.0,2.0,26.0,338.0,20.0,1.0,1,0,0,2
48.0,4.0,0.0,480.0,23.0,0.0,1,0,2,2
27.0,4.0,1.0,237.36,17.0,1.0,1,0,1,2
53.0,3.0,16.0,683.0,7.0,1.0,0,1,2,0
25.0,1.0,4.0,753.21,6.0,0.0,0,1,1,0
28.0,0.0,5.0,683.41,5.0,0.0,0,1,1,0
33.0,4.0,24.0,335.0,1.0,1.0,0,1,1,0
22.0,1.0,14.0,993.6,6.0,0.0,0,1,0,0
58.0,7.0,22.0,357.68,10.0,1.0,0,1,2,1
28.0,1.0,19.0,775.27,8.0,0.0,0,1,1,1
57.0,10.0,1.0,747.82,2.0,1.0,1,0,2,0
46.0,10.0,28.0,562.0,10.0,1.0,1,0,2,1
31.0,6.0,12.0,704.0,10.0,0.0,0,1,1,1
32.0,0.0,2.0,765.0,4.0,0.0,0,1,1,0
41.0,4.0,16.0,664.03,21.0,0.0,0,1,2,2
43.0,6.0,20.0,752.0,19.0,1.0,0,1,2,2
41.0,8.0,10.0,202.0,7.0,1.0,1,0,2,0
20.0,2.0,0.0,578.17,1.0,0.0,0,1,0,0
19.0,4.0,17.0,856.0,17.0,1.0,1,0,0,2
25.0,0.0,17.0,542.82,15.0,0.0,0,1,1,1
35.0,1.0,17.0,948.21,12.0,0.0,1,0,1,1
45.0,2.0,10.0,936.37,29.0,0.0,0,1,2,2
26.0,9.0,18.0,951.0,9.0,1.0,0,1,1,1
38.0,0.0,0.0,699.32,6.0,0.0,0,1,1,0
20.0,9.0,2.0,867.0,1.0,1.0,1,0,0,0
47.0,1.0,19.0,720.01,6.0,0.0,0,1,2,0
40.0,1.0,10.0,792.54,25.0,0.0,0,1,2,2
41.0,8.0,14.0,961.33,9.0,1.0,0,1,2,1
61.0,2.0,20.0,242.0,17.0,1.0,0,1,3,2
56.0,8.0,22.0,838.0,30.0,1.0,1,0,2,2
18.0,10.0,12.0,219.02,26.0,1.0,0,1,0,2
36.0,4.0,21.0,570.0,25.0,0.0,0,1,1,2
49.0,1.0,16.0,882.71,5.0,0.0,0,1,2,0
25.0,0.0,7.0,755.9,1.0,0.0,0,1,1,0
20.0,7.0,7.0,777.0,1.0,0.0,0,1,0,0
23.0,1.0,25.0,391.0,4.0,1.0,1,0,0,0
36.0,3.0,3.0,652.0,16.0,1.0,1,0,1,2
41.0,10.0,7.0,783.0,12.0,1.0,1,0,2,1
38.0,3.0,6.0,863.54,30.0,0.0,0,1,1,2
47.0,4.0,5.0,947.22,4.0,0.0,0,1,2,0
19.0,8.0,23.0,983.0,4.0,1.0,1,0,0,0
19.0,6.0,22.0,440.89,23.0,1.0,0,1,0,2
60.0,5.0,19.0,783.0,29.0,1.0,1,0,3,2
36.0,3.0,6.0,544.16,24.0,0.0,0,1,1,2
38.0,0.0,17.0,653.66,26.0,0.0,0,1,1,2
34.0,0.0,16.0,936.94,11.0,0.0,0,1,1,1
60.0,1.0,28.0,278.0,20.0,1.0,1,0,3,2
19.0,1.0,2.0,546.04,25.0,0.0,0,1,0,2
56.0,7.0,24.0,283.0,8.0,1.0,1,0,2,1
20.0,1.0,1.0,735.48,6.0,0.0,1,0,0,0
59.0,9.0,24.0,147.0,3.0,1.0,1,0,2,0
20.0,6.0,16.0,595.0,15.0,1.0,0,1,0,1
41.0,0.0,18.0,684.72,9.0,0.0,0,1,2,1
23.0,0.0,18.0,737.67,30.0,0.0,0,1,0,2
37.0,1.0,14.0,917.89,19.0,0.0,0,1,1,2
59.0,3.0,4.0,304.0,5.0,1.0,1,0,2,0
24.0,4.0,6.0,963.0,9.0,1.0,1,0,0,1
52.0,4.0,22.0,238.0,29.0,1.0,0,1,2,2
50.0,7.0,6.0,313.0,29.0,0.0,0,1,2,2
47.0,2.0,18.0,656.84,1.0,0.0,0,1,2,0
64.0,6.0,30.0,270.0,15.0,1.0,1,0,3,1
33.0,1.0,8.0,708.65,19.0,0.0,0,1,1,2
57.0,5.0,12.0,416.0,1.0,1.0,1,0,2,0
32.0,1.0,1.0,502.03,2.0,0.0,1,0,1,0
49.0,4.0,13.0,518.28,26.0,0.0,0,1,2,2
51.0,7.0,22.0,916.0,26.0,1.0,1,0,2,2
42.0,1.0,20.0,847.79,30.0,0.0,0,1,2,2
42.0,4.0,20.0,825.71,14.0,0.0,0,1,2,1
18.0,4.0,23.0,257.0,2.0,1.0,1,0,0,0
30.0,7.0,25.0,957.0,8.0,1.0,0,1,1,1
49.0,7.0,9.0,246.0,3.0,0.0,1,0,2,0
63.0,4.0,25.0,400.0,18.0,1.0,1,0,3,2
65.0,3.0,5.0,677.0,3.0,1.0,0,1,3,0
19.0,10.0,29.0,356.0,12.0,1.0,0,1,0,1
31.0,2.0,4.0,768.0,26.0,1.0,1,0,1,2
65.0,10.0,1.0,178.0,28.0,1.0,0,1,3,2
27.0,1.0,9.0,599.38,11.0,0.0,0,1,1,1
53.0,4.0,26.0,598.0,16.0,1.0,0,1,2,2
62.0,4.0,2.0,178.0,7.0,0.0,0,1,3,0
18.0,1.0,28.0,679.0,7.0,1.0,0,1,0,0
63.0,6.0,18.0,751.0,17.0,1.0,0,1,3,2
25.0,10.0,15.0,603.0,21.0,1.0,1,0,1,2
32.0,5.0,29.0,348.0,21.0,1.0,0,1,1,2
57.0,4.0,7.0,360.0,21.0,1.0,1,0,2,2
45.0,2.0,13.0,883.41,12.0,0.0,1,0,2,1
41.0,10.0,4.0,371.0,17.0,1.0,0,1,2,2
47.0,4.0,10.0,975.43,3.0,0.0,0,1,2,0
63.0,3.0,25.0,884.0,4.0,0.0,0,1,3,0
24.0,10.0,13.0,553.82,25.0,1.0,1,0,0,2
30.0,3.0,7.0,591.84,18.0,0.0,0,1,1,2
22.0,0.0,16.0,528.78,14.0,0.0,0,1,0,1
44.0,2.0,8.0,992.99,4.0,0.0,1,0,2,0
41.0,2.0,20.0,881.45,2.0,0.0,0,1,2,0
34.0,6.0,8.0,633.0,30.0,1.0,0,1,1,2
24.0,1.0,24.0,512.0,4.0,1.0,0,1,0,0
46.0,4.0,2.0,779.73,7.0,0.0,0,1,2,0
20.0,10.0,8.0,951.0,23.0,1.0,0,1,0,2
41.0,4.0,14.0,674.0,20.0,0.0,0,1,2,2
55.0,5.0,2.0,245.0,22.0,0.0,1,0,2,2
56.0,5.0,19.0,918.0,17.0,0.0,1,0,2,2
34.0,0.0,5.0,725.88,2.0,0.0,1,0,1,0
34.0,9.0,23.0,116.77,4.0,1.0,0,1,1,0
32.0,0.0,2.0,126.0,5.0,1.0,0,1,1,0
48.0,9.0,13.0,314.0,30.0,1.0,1,0,2,2
30.0,1.0,4.0,779.62,10.0,0.0,1,0,1,1
50.0,4.0,1.0,950.43,6.0,0.0,0,1,2,0
27.0,2.0,10.0,731.58,10.0,0.0,0,1,1,1
25.0,5.0,21.0,671.0,29.0,1.0,0,1,1,2
63.0,9.0,24.0,780.0,13.0,0.0,1,0,3,1
42.0,2.0,14.0,898.99,9.0,0.0,1,0,2,1
49.0,4.0,27.0,202.0,11.0,1.0,1,0,2,1
41.0,5.0,28.0,898.0,8.0,1.0,0,1,2,1
37.0,1.0,10.0,532.64,11.0,0.0,0,1,1,1
61.0,10.0,6.0,269.86,18.0,1.0,1,0,3,2
25.0,8.0,11.0,603.07,3.0,1.0,0,1,1,0
21.0,4.0,9.0,499.0,3.0,1.0,0,1,0,0
37.0,0.0,29.0,980.59,16.0,1.0,0,1,1,2
36.0,0.0,30.0,888.25,7.0,1.0,0,1,1,0
47.0,10.0,13.0,741.0,2.0,1.0,1,0,2,0
43.0,4.0,20.0,671.0,14.0,1.0,1,0,2,1
27.0,1.0,12.0,553.3,29.0,0.0,0,1,1,2
47.0,0.0,10.0,663.66,27.0,0.0,0,1,2,2
36.0,6.0,6.0,946.0,26.0,0.0,0,1,1,2
28.0,3.0,0.0,809.83,26.0,1.0,1,0,1,2
25.0,4.0,26.0,493.0,18.0,1.0,1,0,1,2
36.0,10.0,22.0,804.0,20.0,1.0,1,0,1,2
26.0,10.0,12.0,176.27,22.0,1.0,0,1,1,2
39.0,0.0,0.0,399.0,18.0,0.0,0,1,1,2
40.0,0.0,8.0,594.86,10.0,0.0,0,1,2,1
43.0,4.0,6.0,964.72,25.0,0.0,0,1,2,2
39.0,0.0,2.0,573.67,8.0,0.0,0,1,1,1
20.0,2.0,10.0,469.0,6.0,0.0,1,0,0,0
41.0,2.0,7.0,917.36,13.0,0.0,0,1,2,1
29.0,0.0,28.0,123.0,20.0,1.0,1,0,1,2
62.0,4.0,17.0,891.0,15.0,1.0,0,1,3,1
48.0,3.0,3.0,760.87,14.0,0.0,1,0,2,1
37.0,0.0,3.0,883.43,1.0,0.0,0,1,1,0
44.0,4.0,1.0,998.34,21.0,0.0,0,1,2,2
40.0,2.0,8.0,515.81,15.0,0.0,1,0,2,1
65.0,3.0,4.0,404.0,8.0,1.0,1,0,3,1
52.0,1.0,1.0,855.0,3.0,1.0,1,0,2,0
26.0,2.0,13.0,926.46,12.0,0.0,1,0,1,1
32.0,2.0,30.0,437.0,24.0,1.0,1,0,1,2
27.0,2.0,3.0,621.79,3.0,0.0,1,0,1,0
25.0,5.0,27.0,523.0,13.0,1.0,1,0,1,1
32.0,2.0,20.0,734.16,17.0,0.0,0,1,1,2
61.0,0.0,6.0,897.0,11.0,1.0,0,1,3,1
39.0,8.0,28.0,715.55,21.0,1.0,0,1,1,2
43.0,4.0,0.0,548.85,20.0,0.0,0,1,2,2
35.0,7.0,11.0,643.0,15.0,1.0,0,1,1,1
62.0,2.0,19.0,373.0,16.0,1.0,1,0,3,2
52.0,10.0,5.0,165.57,4.0,1.0,1,0,2,0
44.0,1.0,16.0,903.33,15.0,0.0,1,0,2,1
43.0,0.0,5.0,748.86,27.0,0.0,0,1,2,2
30.0,0.0,6.0,715.74,16.0,0.0,0,1,1,2
34.0,1.0,19.0,779.1,6.0,0.0,0,1,1,0
62.0,6.0,13.0,717.85,12.0,1.0,0,1,3,1
49.0,6.0,13.0,242.0,15.0,0.0,0,1,2,1
56.0,9.0,2.0,579.0,8.0,1.0,1,0,2,1
33.0,1.0,9.0,260.0,1.0,1.0,0,1,1,0
53.0,4.0,14.0,176.0,13.0,0.0,0,1,2,1
25.0,1.0,0.0,804.54,11.0,0.0,0,1,1,1
41.0,1.0,15.0,675.47,11.0,0.0,1,0,2,1
28.0,1.0,10.0,154.0,9.0,1.0,1,0,1,1
21.0,1.0,2.0,646.1,10.0,0.0,0,1,0,1
38.0,0.0,6.0,721.71,6.0,0.0,0,1,1,0
40.0,8.0,16.0,437.64,6.0,1.0,0,1,2,0
45.0,1.0,24.0,615.0,17.0,1.0,1,0,2,2
33.0,4.0,9.0,137.7,27.0,1.0,0,1,1,2
44.0,3.0,6.0,704.38,1.0,0.0,0,1,2,0
65.0,8.0,7.0,211.0,2.0,1.0,1,0,3,0
57.0,2.0,15.0,300.0,23.0,1.0,0,1,2,2
50.0,2.0,10.0,754.33,21.0,0.0,0,1,2,2
21.0,1.0,8.0,631.29,20.0,0.0,0,1,0,2
26.0,0.0,20.0,936.01,15.0,0.0,1,0,1,1
21.0,1.0,24.0,847.0,25.0,0.0,0,1,0,2
63.0,2.0,16.0,899.97,19.0,1.0,1,0,3,2
49.0,0.0,12.0,733.35,1.0,0.0,0,1,2,0
24.0,0.0,17.0,845.67,4.0,0.0,0,1,0,0
63.0,1.0,27.0,475.43,10.0,1.0,1,0,3,1
19.0,9.0,22.0,884.0,24.0,1.0,0,1,0,2
45.0,9.0,29.0,161.0,28.0,1.0,1,0,2,2
18.0,1.0,9.0,852.2,19.0,0.0,0,1,0,2
47.0,0.0,23.0,412.0,15.0,1.0,1,0,2,1
62.0,10.0,4.0,892.0,14.0,1.0,1,0,3,1
49.0,10.0,13.0,480.0,24.0,1.0,1,0,2,2
38.0,5.0,26.0,428.0,3.0,1.0,1,0,1,0
54.0,0.0,7.0,807.0,14.0,1.0,0,1,2,1
22.0,6.0,24.0,207.75,27.0,1.0,0,1,0,2
40.0,6.0,23.0,360.0,2.0,1.0,0,1,2,0
47.0,7.0,22.0,734.0,13.0,1.0,1,0,2,1
46.0,0.0,8.0,695.0,27.0,1.0,1,0,2,2
32.0,2.0,26.0,610.0,29.0,1.0,0,1,1,2
25.0,9.0,17.0,877.53,14.0,1.0,1,0,1,1
33.0,3.0,10.0,974.97,10.0,0.0,0,1,1,1
47.0,3.0,25.0,544.0,17.0,1.0,1,0,2,2
42.0,3.0,17.0,506.0,24.0,0.0,1,0,2,2
64.0,2.0,12.0,500.0,17.0,1.0,0,1,3,2
53.0,6.0,23.0,504.0,26.0,1.0,1,0,2,2
60.0,10.0,22.0,155.0,26.0,1.0,0,1,3,2
50.0,10.0,13.0,860.0,25.0,0.0,0,1,2,2
46.0,8.0,30.0,471.77,15.0,1.0,1,0,2,1
61.0,10.0,3.0,851.0,1.0,1.0,1,0,3,0
50.0,7.0,26.0,194.0,3.0,1.0,0,1,2,0
30.0,1.0,11.0,761.63,9.0,0.0,1,0,1,1
50.0,3.0,19.0,768.0,6.0,0.0,0,1,2,0
47.0,4.0,20.0,594.24,26.0,1.0,1,0,2,2
50.0,0.0,10.0,724.6,1.0,0.0,0,1,2,0
54.0,3.0,28.0,730.0,20.0,0.0,0,1,2,2
55.0,9.0,28.0,561.0,1.0,1.0,0,1,2,0
46.0,0.0,17.0,923.66,20.0,0.0,0,1,2,2
50.0,0.0,23.0,541.0,17.0,1.0,1,0,2,2
18.0,9.0,28.0,784.0,6.0,1.0,1,0,0,0
49.0,9.0,16.0,912.0,25.0,1.0,0,1,2,2
60.0,5.0,10.0,153.57,1.0,1.0,1,0,3,0
46.0,4.0,3.0,571.53,23.0,0.0,0,1,2,2
20.0,6.0,27.0,829.0,2.0,1.0,1,0,0,0
30.0,10.0,13.0,802.0,20.0,1.0,0,1,1,2
22.0,7.0,12.0,540.0,17.0,1.0,0,1,0,2
56.0,4.0,22.0,274.0,28.0,1.0,1,0,2,2
22.0,6.0,3.0,884.69,5.0,1.0,1,0,0,0
35.0,6.0,8.0,644.0,16.0,0.0,0,1,1,2
22.0,1.0,1.0,698.71,3.0,0.0,1,0,0,0
31.0,1.0,30.0,193.63,2.0,1.0,0,1,1,0
22.0,1.0,18.0,911.27,22.0,0.0,0,1,0,2
63.0,0.0,10.0,774.0,8.0,1.0,1,0,3,1
46.0,3.0,8.0,544.0,15.0,1.0,0,1,2,1
46.0,3.0,14.0,749.24,2.0,0.0,0,1,2,0
62.0,8.0,20.0,755.0,30.0,1.0,1,0,3,2
45.0,8.0,16.0,512.0,3.0,1.0,1,0,2,0
34.0,1.0,3.0,799.0,26.0,1.0,1,0,1,2
65.0,10.0,18.0,215.0,10.0,1.0,1,0,3,1
23.0,3.0,27.0,106.0,29.0,1.0,1,0,0,2
56.0,7.0,25.0,963.0,5.0,1.0,1,0,2,0
37.0,7.0,2.0,734.0,17.0,1.0,0,1,1,2
63.0,10.0,6.0,890.0,8.0,1.0,0,1,3,1
37.0,3.0,2.0,946.72,4.0,0.0,1,0,1,0
56.0,10.0,24.0,563.0,14.0,1.0,0,1,2,1
23.0,8.0,10.0,366.0,21.0,1.0,0,1,0,2
26.0,10.0,0.0,851.0,23.0,1.0,1,0,1,2
30.0,3.0,0.0,842.82,13.0,0.0,1,0,1,1
47.0,0.0,17.0,955.0,25.0,1.0,1,0,2,2
31.0,1.0,12.0,727.85,17.0,0.0,0,1,1,2
58.0,3.0,8.0,516.0,13.0,0.0,0,1,2,1
37.0,1.0,10.0,110.0,18.0,0.0,1,0,1,2
65.0,8.0,28.0,194.0,13.0,1.0,1,0,3,1
21.0,9.0,12.0,109.0,19.0,1.0,1,0,0,2
54.0,0.0,10.0,641.22,14.0,1.0,0,1,2,1
24.0,0.0,5.0,751.66,13.0,0.0,1,0,0,1
46.0,1.0,8.0,202.0,30.0,1.0,0,1,2,2
33.0,4.0,19.0,782.0,3.0,1.0,1,0,1,0
44.0,3.0,15.0,915.67,10.0,0.0,1,0,2,1
24.0,6.0,25.0,798.0,29.0,1.0,1,0,0,2
42.0,4.0,13.0,579.22,4.0,0.0,1,0,2,0
38.0,2.0,6.0,374.52,2.0,1.0,0,1,1,0
42.0,2.0,26.0,279.0,3.0,1.0,1,0,2,0
27.0,2.0,19.0,594.61,1.0,0.0,1,0,1,0
60.0,5.0,5.0,203.0,19.0,0.0,0,1,3,2
33.0,7.0,10.0,940.0,29.0,1.0,0,1,1,2
37.0,0.0,4.0,625.84,3.0,0.0,1,0,1,0
51.0,10.0,26.0,311.0,3.0,1.0,0,1,2,0
33.0,1.0,16.0,783.68,27.0,0.0,0,1,1,2
35.0,2.0,9.0,714.1,20.0,0.0,0,1,1,2
65.0,1.0,14.0,441.0,12.0,0.0,0,1,3,1
40.0,10.0,14.0,657.0,4.0,1.0,0,1,2,0
65.0,7.0,10.0,837.0,5.0,1.0,1,0,3,0
64.0,6.0,6.0,420.0,14.0,0.0,1,0,3,1
55.0,9.0,18.0,136.0,24.0,1.0,0,1,2,2
41.0,0.0,16.0,774.67,24.0,0.0,0,1,2,2
26.0,2.0,18.0,560.24,3.0,0.0,0,1,1,0
50.0,0.0,0.0,719.35,8.0,0.0,0,1,2,1
39.0,1.0,13.0,556.09,24.0,0.0,0,1,1,2
38.0,6.0,16.0,995.8,28.0,1.0,1,0,1,2
29.0,2.0,15.0,861.0,29.0,0.0,0,1,1,2
34.0,3.0,7.0,664.11,13.0,0.0,1,0,1,1
43.0,2.0,13.0,777.0,11.0,0.0,0,1,2,1
36.0,0.0,2.0,513.0,30.0,0.0,0,1,1,2
45.0,3.0,17.0,635.16,29.0,0.0,0,1,2,2
31.0,0.0,13.0,825.27,6.0,0.0,1,0,1,0
56.0,6.0,23.0,218.47,17.0,1.0,1,0,2,2
42.0,3.0,18.0,742.79,13.0,0.0,0,1,2,1
49.0,5.0,22.0,176.0,7.0,1.0,0,1,2,0
43.0,2.0,10.0,674.33,4.0,0.0,0,1,2,0
48.0,1.0,15.0,557.97,15.0,0.0,0,1,2,1
40.0,2.0,12.0,719.03,18.0,0.0,0,1,2,2
44.0,1.0,23.0,226.0,12.0,1.0,0,1,2,1
58.0,5.0,28.0,170.0,8.0,1.0,1,0,2,1
24.0,2.0,16.0,620.53,29.0,0.0,0,1,0,2
57.0,4.0,14.0,791.38,20.0,1.0,1,0,2,2
35.0,3.0,8.0,615.01,12.0,0.0,1,0,1,1
33.0,0.0,3.0,680.53,7.0,0.0,1,0,1,0
32.0,2.0,20.0,521.01,1.0,0.0,0,1,1,0
64.0,8.0,12.0,160.77,17.0,1.0,1,0,3,2
44.0,9.0,8.0,466.0,12.0,1.0,0,1,2,1
44.0,3.0,17.0,813.47,20.0,0.0,0,1,2,2
63.0,4.0,2.0,968.0,13.0,1.0,0,1,3,1
42.0,2.0,20.0,986.0,1.0,1.0,0,1,2,0
33.0,7.0,15.0,572.0,5.0,1.0,1,0,1,0
38.0,4.0,26.0,177.0,5.0,1.0,1,0,1,0
28.0,5.0,23.0,573.0,26.0,1.0,1,0,1,2
47.0,1.0,8.0,774.72,23.0,0.0,0,1,2,2
23.0,0.0,29.0,480.0,20.0,1.0,0,1,0,2
53.0,0.0,0.0,860.0,9.0,1.0,0,1,2,1
50.0,4.0,20.0,976.4,26.0,0.0,0,1,2,2
33.0,2.0,18.0,821.45,1.0,0.0,0,1,1,0
38.0,2.0,16.0,810.1,2.0,0.0,1,0,1,0
50.0,8.0,18.0,544.0,6.0,1.0,1,0,2,0
25.0,0.0,15.0,812.71,20.0,0.0,0,1,1,2
25.0,9.0,8.0,538.0,2.0,1.0,1,0,1,0
42.0,5.0,28.0,619.0,29.0,1.0,1,0,2,2
26.0,7.0,19.0,174.0,15.0,1.0,1,0,1,1
18.0,0.0,9.0,917.31,2.0,0.0,0,1,0,0
25.0,1.0,30.0,384.0,27.0,1.0,1,0,1,2
30.0,6.0,29.0,349.0,3.0,1.0,1,0,1,0
38.0,1.0,30.0,129.0,27.0,1.0,0,1,1,2
39.0,2.0,13.0,801.11,5.0,0.0,0,1,1,0
35.0,0.0,27.0,477.0,3.0,1.0,1,0,1,0
64.0,3.0,20.0,810.0,12.0,1.0,1,0,3,1
18.0,1.0,10.0,824.99,11.0,0.0,0,1,0,1
56.0,7.0,27.0,346.0,29.0,1.0,1,0,2,2
43.0,9.0,16.0,448.0,2.0,1.0,0,1,2,0
33.0,3.0,15.0,819.0,25.0,1.0,0,1,1,2
28.0,1.0,15.0,791.57,1.0,0.0,0,1,1,0
19.0,1.0,27.0,469.0,20.0,1.0,0,1,0,2
22.0,2.0,7.0,590.77,29.0,0.0,0,1,0,2
51.0,6.0,19.0,267.0,13.0,1.0,1,0,2,1
32.0,2.0,17.0,721.53,24.0,0.0,0,1,1,2
38.0,5.0,1.0,834.0,19.0,1.0,0,1,1,2
35.0,8.0,20.0,584.0,24.0,1.0,1,0,1,2
42.0,0.0,1.0,838.63,4.0,0.0,0,1,2,0
48.0,1.0,19.0,807.01,12.0,0.0,0,1,2,1
25.0,0.0,18.0,726.9,29.0,0.0,0,1,1,2
46.0,0.0,16.0,715.12,4.0,0.0,0,1,2,0
56.0,3.0,16.0,575.0,13.0,1.0,1,0,2,1
36.0,8.0,4.0,425.64,11.0,1.0,0,1,1,1
19.0,7.0,2.0,746.0,15.0,1.0,0,1,0,1
53.0,1.0,23.0,632.0,17.0,1.0,0,1,2,2
18.0,0.0,14.0,442.0,1.0,0.0,0,1,0,0
32.0,7.0,27.0,795.0,19.0,1.0,1,0,1,2
45.0,7.0,16.0,767.0,24.0,1.0,0,1,2,2
38.0,7.0,27.0,249.0,11.0,1.0,1,0,1,1
25.0,7.0,10.0,724.0,12.0,1.0,1,0,1,1
39.0,10.0,12.0,355.0,18.0,1.0,0,1,1,2
42.0,3.0,0.0,906.65,30.0,0.0,0,1,2,2
30.0,3.0,20.0,670.0,29.0,0.0,0,1,1,2
27.0,2.0,22.0,639.0,10.0,0.0,0,1,1,1
57.0,6.0,6.0,661.0,8.0,1.0,1,0,2,1
42.0,10.0,10.0,727.0,27.0,1.0,0,1,2,2
19.0,0.0,28.0,698.0,29.0,1.0,0,1,0,2
48.0,6.0,27.0,331.0,17.0,1.0,1,0,2,2
